context,p,decision
11,1,"[-0.32092725279300605, 0.028752536241427172]"
11,2,"[-0.21845140864793033, 0.060620650213744263]"
11,3,"[np.float64(-0.1720509046461589), np.float64(0.07413741013570924)]"
12,0,"[np.float64(-0.13092328471276599), np.float64(-0.00771974025784267)]"
12,1,"[-0.11752658196214731, -0.08928216879574931]"
12,2,"[-0.12188429888322094, -0.041350054828209734]"
12,3,"[np.float64(-0.12730513299092955), np.float64(-0.01705259397643069)]"
13,0,"[np.float64(-0.24764355520690728), np.float64(-0.11830961015805289)]"
13,1,"[-0.2678238510976635, -0.3047840295936794]"
13,2,"[-0.24949818122191253, -0.20377279761094827]"
13,3,"[np.float64(-0.24921933708517058), np.float64(-0.15695703302122013)]"
14,0,"[np.float64(-0.17603776189031925), np.float64(-0.41406874434296903)]"
14,1,"[-0.07757256197838905, -0.3773506390900452]"
14,2,"[-0.13109946304740988, -0.3920101494209093]"
14,3,"[np.float64(-0.16449860287836623), np.float64(-0.41433226653496114)]"
15,0,"[np.float64(-0.32762863607177567), np.float64(0.10537738928617053)]"
15,1,"[-0.20857888507422168, -0.017384049919919757]"
15,2,"[-0.28145271159889856, 0.041570941414521556]"
15,3,"[np.float64(-0.30217851201233553), np.float64(0.0734691276485033)]"
16,0,"[np.float64(0.12453974964045951), np.float64(0.12423249027777562)]"
16,1,"[0.011745173672106533, 0.08007614379438004]"
16,2,"[0.030305564363017436, 0.08908297938233461]"
16,3,"[np.float64(0.09386989586329775), np.float64(0.11232012553769219)]"
17,0,"[np.float64(0.11333149490172624), np.float64(-0.22649127055075727)]"
17,1,"[-0.08368149845961663, -0.15734491878187945]"
17,2,"[0.009342364956813537, -0.19944355005774134]"
17,3,"[np.float64(0.053035410928618035), np.float64(-0.2101372399527296)]"
18,0,"[np.float64(0.18316222779062302), np.float64(0.03741510899936951)]"
18,1,"[0.22559599113346296, 0.03557128641880399]"
18,2,"[0.21324130911170402, 0.03778700211881336]"
18,3,"[np.float64(0.1930996273693102), np.float64(0.04038093950496878)]"
19,0,"[np.float64(0.140364413117273), np.float64(0.009758011608264311)]"
19,1,"[0.04890138780252287, 0.025308107148692117]"
19,2,"[0.056792775622303504, 0.025305174445355176]"
19,3,"[np.float64(0.11465160788753953), np.float64(0.012439819217129791)]"
20,0,"[np.float64(0.28961367901537716), np.float64(0.27631570115313336)]"
20,1,"[0.2986118772894557, 0.2762647719296022]"
20,2,"[0.2907960823727133, 0.2769686579412527]"
20,3,"[np.float64(0.2906279711035536), np.float64(0.2763029757542709)]"
21,0,"[np.float64(-0.14936327886917017), np.float64(-0.08730338976471999)]"
21,1,"[-0.1573884955215314, 0.016284640278883836]"
21,2,"[-0.1492436891042482, -0.035411234136666206]"
21,3,"[-0.14979295855837177, -0.011924189059028808]"
22,0,"[np.float64(0.21158540971697296), np.float64(0.024924047052277423)]"
22,1,"[0.06863002065083212, 0.04940321218211069]"
22,2,"[0.09339424912852516, 0.05212219099217835]"
22,3,"[np.float64(0.175721560479866), np.float64(0.030350096831075576)]"
23,0,"[np.float64(-0.2815581850956149), np.float64(-0.07757227459872419)]"
23,1,"[-0.20179296023748114, -0.046640057371694923]"
23,2,"[-0.22742906137423963, -0.06794016610859027]"
23,3,"[np.float64(-0.2815581850956149), np.float64(-0.07757227459872419)]"
24,0,"[np.float64(-0.033769989148691296), np.float64(-0.07690340393702538)]"
24,1,"[0.16082254883132052, 0.2259341569026065]"
24,2,"[0.06462350019076507, 0.06909282104755254]"
24,3,"[np.float64(0.02167394244450263), np.float64(0.0061714181049249625)]"
25,0,"[np.float64(0.02438352728325536), np.float64(0.032102654395197036)]"
25,1,"[-0.09271923155674405, -0.041190366381450155]"
25,2,"[np.float64(-0.031626920848840376), np.float64(-0.07752542409310097)]"
25,3,"[-0.03573282338007619, -0.08136916248103698]"
26,0,"[np.float64(0.1494593204910168), np.float64(0.0763213904200542)]"
26,1,"[0.15269136066579353, 0.041255838678251534]"
26,2,"[np.float64(0.1420596222443034), np.float64(-0.0024296996045514996)]"
26,3,"[np.float64(0.1420596222443034), np.float64(-0.0024296996045514996)]"
27,0,"[np.float64(-0.11657354817814207), np.float64(-0.08293151164464205)]"
27,1,"[0.08691785823365254, -0.21692768238527355]"
27,2,"[0.024512293616077777, -0.17446404119275613]"
27,3,"[np.float64(-0.05205807551274516), np.float64(-0.12879258214622066)]"
28,0,"[np.float64(-0.2621426814454371), np.float64(0.36220837871689093)]"
28,1,"[-0.06108207488662047, 0.07764883519800855]"
28,2,"[-0.16934735894205363, 0.21167005833991043]"
28,3,"[np.float64(-0.2270237141481665), np.float64(0.274373786416059)]"
29,0,"[np.float64(0.216795594145613), np.float64(0.03677795299681257)]"
29,1,"[-0.10005903072288616, 0.11265719595446944]"
29,2,"[-0.0007370493195062999, 0.0867450393613055]"
29,3,"[np.float64(0.20298229282775082), np.float64(0.0458620414261845)]"
30,0,"[np.float64(0.11596971198321898), np.float64(0.12155326388850388)]"
30,1,"[-0.04801255979363701, -0.022835228663690685]"
30,2,"[0.020319470104168385, 0.009932366576926595]"
30,3,"[np.float64(0.10665540919485748), np.float64(0.058537807409194134)]"
31,0,"[np.float64(-0.023401833239015707), np.float64(-0.04484925204471396)]"
31,1,"[-0.19080222510124623, -0.18384276484483908]"
31,2,"[-0.10768171962756558, -0.14447649988012223]"
31,3,"[-0.15997789889881373, -0.16911225803356128]"
32,0,"[np.float64(-0.1651831178392728), np.float64(-0.24410216382622868)]"
32,1,"[0.006465405631882647, -0.10375736262878933]"
32,2,"[-0.11270924437897503, -0.20128450074371868]"
32,3,"[-0.11270924437897503, -0.20128450074371868]"
33,0,"[np.float64(0.1159409519697021), np.float64(0.04683170424633764)]"
33,1,"[0.0006430559184237988, 0.18503757124886183]"
33,2,"[0.0765240667012699, 0.14384258710507997]"
33,3,"[np.float64(0.11829789766229931), np.float64(0.07722612734041037)]"
34,0,"[np.float64(-0.04489553475446585), np.float64(-0.004493276660171904)]"
34,1,"[-0.035484316645771966, -0.09656901145302173]"
34,2,"[np.float64(-0.027191446792594266), np.float64(-0.015348405608994059)]"
34,3,"[np.float64(-0.022675408982446785), np.float64(-0.017653009860712054)]"
35,0,"[np.float64(-0.043877970335271965), np.float64(-0.010430261097612234)]"
35,1,"[-0.017828229640393177, -0.08831753557261776]"
35,2,"[-0.03198019967331524, -0.027153391650063058]"
35,3,"[-0.03432002594129091, 0.00802094013676892]"
36,0,"[np.float64(-0.12399653799803696), np.float64(-0.1329988692004222)]"
36,1,"[0.03755366947889486, 0.029997916626581505]"
36,2,"[-0.001774379716817924, -0.01007014987499294]"
36,3,"[-0.062292656866516034, -0.07266795992530181]"
37,0,"[np.float64(-0.035241795017573525), np.float64(-0.17752403983684162)]"
37,1,"[0.010055926285400026, -0.07825782557265654]"
37,2,"[np.float64(-0.09127479773400114), np.float64(-0.1523697010772983)]"
37,3,"[np.float64(-0.05441662576604661), np.float64(-0.17675258092719437)]"
38,0,"[np.float64(0.06759204576854456), np.float64(0.04049277129887951)]"
38,1,"[0.058092576721164246, 0.009487831683806215]"
38,2,"[np.float64(0.06433428224434229), np.float64(0.05183917937868931)]"
38,3,"[np.float64(0.06775649097429606), np.float64(0.04073281581151546)]"
0,0,"[np.float64(-0.0984694202217528), np.float64(0.08153764681821729)]"
0,1,"[-0.04634444762977636, 0.155846196617249]"
0,2,"[-0.07304919979929914, 0.1366145216025942]"
0,3,"[np.float64(-0.08741110410849592), np.float64(0.10370495051786577)]"
1,0,"[np.float64(-0.13297516939071474), np.float64(-0.2799976094280604)]"
1,1,"[-0.07207078817394322, -0.2867212626445167]"
1,2,"[-0.09201667571032851, -0.29420046654530796]"
1,3,"[np.float64(-0.1128107554891113), np.float64(-0.2856928198311178)]"
2,0,"[np.float64(0.31002017560005746), np.float64(-0.008334349728294811)]"
2,1,"[0.1584622084338853, -0.1978113614605263]"
2,2,"[0.25605971436341407, -0.11003747755714238]"
2,3,"[np.float64(0.2730889019563063), np.float64(-0.07689418891268415)]"
3,0,"[np.float64(0.06138011990542801), np.float64(-0.07564776776773471)]"
3,1,"[0.03422966059375164, -0.04476948468223074]"
3,2,"[0.03131575605031362, -0.05465693247191716]"
3,3,"[np.float64(0.06095545663175719), np.float64(-0.06326688383135781)]"
4,0,"[np.float64(-0.3720260628507205), np.float64(0.10798721936810579)]"
4,1,"[-0.44981899431414607, 0.13903293431122565]"
4,2,"[-0.4033647595442539, 0.11837932113182711]"
4,3,"[np.float64(-0.38838061144286995), np.float64(0.11524584617664879)]"
5,0,"[np.float64(-0.12759250029297525), np.float64(0.014739829520417004)]"
5,1,"[-0.06594101335630453, 0.11617171810485688]"
5,2,"[-0.10102362471442723, 0.057499759050017335]"
5,3,"[-0.09831723193830522, 0.06282805595387547]"
6,0,"[np.float64(0.12166686181792871), np.float64(-0.22980275440930192)]"
6,1,"[-0.13087457930505178, -0.27357974394044726]"
6,2,"[-0.07806037481269382, -0.26078935519929325]"
6,3,"[np.float64(0.10984302769536305), np.float64(-0.2350749607760712)]"
7,0,"[np.float64(0.13863181171113315), np.float64(0.24732262711814668)]"
7,1,"[-0.0419588010557449, 0.2458238537008241]"
7,2,"[0.042304549771853064, 0.2378685268070073]"
7,3,"[np.float64(0.07471048884793677), np.float64(0.24134122811534592)]"
8,0,"[np.float64(0.23422055714966566), np.float64(0.0227343558198127)]"
8,1,"[0.19594889642510485, 0.009166241787681759]"
8,2,"[0.2237521431929814, 0.019734472197181455]"
8,3,"[np.float64(0.23422055714966566), np.float64(0.0227343558198127)]"
9,0,"[np.float64(0.04790984870865929), np.float64(0.05000367191578477)]"
9,1,"[0.1456495104417838, 0.035209874970480434]"
9,2,"[0.13105642208161503, 0.03475415015565628]"
9,3,"[np.float64(0.04790984870865929), np.float64(0.05000367191578477)]"
10,0,"[np.float64(-0.013319655724071289), np.float64(-0.21846318041666982)]"
10,1,"[-0.20676399834029618, -0.18004835207899134]"
10,2,"[-0.10987913432389408, -0.18671636469511138]"
10,3,"[np.float64(-0.05103586230898893), np.float64(-0.19888184666527947)]"
11,0,"[np.float64(-0.14295240743701465), np.float64(0.2426767985565662)]"
11,1,"[-0.2648609391649761, 0.15344005305253933]"
11,2,"[-0.2566125854133511, 0.14670189599846514]"
11,3,"[np.float64(-0.18394370355165518), np.float64(0.20621371598976643)]"
12,0,"[np.float64(-0.0051550253338811525), np.float64(-0.24581336269584925)]"
12,1,"[-0.1823745282256951, -0.15079382634217323]"
12,2,"[-0.14907558361467604, -0.16753232943114513]"
12,3,"[np.float64(-0.054429258539571784), np.float64(-0.22313970044447035)]"
13,0,"[np.float64(0.10772129586014445), np.float64(-0.1740728436557432)]"
13,1,"[0.255001146650688, -0.21929766864858133]"
13,2,"[0.17307807710566026, -0.19144955901528002]"
13,3,"[np.float64(0.1183003395706286), np.float64(-0.18026225839040744)]"
14,0,"[np.float64(-0.1925399103945277), np.float64(-0.12900172893455883)]"
14,1,"[-0.26423106713750744, -0.05388214569256173]"
14,2,"[-0.24791441506723072, -0.08285371902220366]"
14,3,"[np.float64(-0.2073923631592461), np.float64(-0.11155728551133966)]"
15,0,"[np.float64(0.2463971918686642), np.float64(0.5151993933868566)]"
15,1,"[0.17413981649303484, 0.3356863038204213]"
15,2,"[0.20986098734584455, 0.43302591273242835]"
15,3,"[np.float64(0.22628528514610594), np.float64(0.478569778788848)]"
16,0,"[np.float64(-0.24104835413811085), np.float64(0.11475995109678094)]"
16,1,"[-0.3846629802299745, 0.3192699511207102]"
16,2,"[-0.29546636098256357, 0.20227583901730742]"
16,3,"[np.float64(-0.24104835413811085), np.float64(0.11475995109678094)]"
17,0,"[np.float64(0.1288976115369496), np.float64(-0.19565946768914025)]"
17,1,"[-0.041100676611451545, -0.03337986873332757]"
17,2,"[0.04535924293644075, -0.1220439320070553]"
17,3,"[np.float64(0.1288976115369496), np.float64(-0.19565946768914025)]"
18,0,"[np.float64(-0.6080535917144475), np.float64(0.051928680385461265)]"
18,1,"[-0.279269701357797, -0.11190419865682118]"
18,2,"[-0.38387172431179073, -0.06535974335174083]"
18,3,"[np.float64(-0.5855826373351207), np.float64(0.0425755668888352)]"
19,0,"[np.float64(0.11063534400643421), np.float64(0.08984064755489865)]"
19,1,"[0.09319107578012245, -0.039724977771809666]"
19,2,"[0.11388250643195288, 0.027293497198966083]"
19,3,"[0.11458447013729718, 0.021069150364971655]"
20,0,"[np.float64(-0.17729668780735897), np.float64(0.2606477216449954)]"
20,1,"[-0.12932163821779988, 0.2722134520413163]"
20,2,"[-0.14986007703313955, 0.2602415306307362]"
20,3,"[np.float64(-0.1652001316610406), np.float64(0.26147873371353575)]"
21,0,"[np.float64(0.34893104989548956), np.float64(0.011528945846073252)]"
21,1,"[0.23356448463027452, 3.9478831350650556e-05]"
21,2,"[0.28227966295833096, -0.004322764932399359]"
21,3,"[np.float64(0.32059939465276033), np.float64(0.008614187053235862)]"
22,0,"[np.float64(0.27015119888266287), np.float64(0.08049700408484381)]"
22,1,"[0.274730268883791, -0.21970527949771151]"
22,2,"[0.2738232337464734, -0.09043691683800185]"
22,3,"[np.float64(0.27400779127568553), np.float64(0.020576672556518003)]"
23,0,"[np.float64(0.1719007322962962), np.float64(0.19719266604662525)]"
23,1,"[-0.12369662426049048, 0.18158305960032683]"
23,2,"[-0.029264810519489214, 0.19125132148518373]"
23,3,"[np.float64(0.1063765714649624), np.float64(0.1945315312408785)]"
24,0,"[np.float64(-0.004253169790601773), np.float64(0.30653433765990906)]"
24,1,"[-0.07049190688229343, -0.004472046181719244]"
24,2,"[-0.02428655665654205, 0.16882694795436803]"
24,3,"[np.float64(-0.01634064655134531), np.float64(0.2263258565512371)]"
25,0,"[np.float64(-0.19948629807547844), np.float64(-0.10203226263903784)]"
25,1,"[-0.017029246590121803, 0.07240858744841362]"
25,2,"[-0.07332418268630252, 0.013323397009378212]"
25,3,"[-0.11764087518657584, -0.04742199258277138]"
26,0,"[np.float64(0.03824816525991586), np.float64(-0.06823268003068202)]"
26,1,"[0.005635731020394273, -0.0110674280835837]"
26,2,"[-0.029295532080558195, -0.008446052678051348]"
26,3,"[0.004645198078487301, -0.011177601414671138]"
27,0,"[np.float64(-0.013184165866433992), np.float64(0.11560418654026343)]"
27,1,"[0.14967945044828224, -0.009232334572154888]"
27,2,"[0.07186827279079498, 0.09960756006568591]"
27,3,"[0.08425030189416824, 0.0866787976386043]"
28,0,"[np.float64(-0.06901656539280136), np.float64(0.06839524404106463)]"
28,1,"[0.13959609379194732, -0.08627857328656639]"
28,2,"[0.08577508279462345, -0.03214502847021268]"
28,3,"[0.002956167332919174, 0.02681894118746285]"
29,0,"[np.float64(-0.1483504094762219), np.float64(-0.15721264488126263)]"
29,1,"[-0.048189713021146094, -0.00066822783671798]"
29,2,"[-0.11182510515663438, -0.07167978608598971]"
29,3,"[np.float64(-0.12579917597713286), np.float64(-0.10562199445497475)]"
30,0,"[np.float64(0.023162204016781346), np.float64(0.2532201026674181)]"
30,1,"[0.13042050809108896, 0.1811450450274832]"
30,2,"[0.1302967586481661, 0.21066889030109517]"
30,3,"[np.float64(0.06917146700446039), np.float64(0.23180003696379706)]"
31,0,"[np.float64(-0.07454799729883144), np.float64(0.07506906161702993)]"
31,1,"[-0.11124509261264148, 0.04383647402406256]"
31,2,"[np.float64(-0.0627122472132234), np.float64(0.07414529866026401)]"
31,3,"[np.float64(-0.0627122472132234), np.float64(0.07414529866026401)]"
32,0,"[np.float64(0.045668629342411074), np.float64(0.05084997280766129)]"
32,1,"[0.17345575525087825, -0.08544921566600717]"
32,2,"[0.15868056049274, -0.07186844142708816]"
32,3,"[0.09783734232951018, -0.03147591491574452]"
33,0,"[np.float64(-0.22294549714738837), np.float64(-0.13611025054517878)]"
33,1,"[-0.05004365979266208, -0.01292371663937035]"
33,2,"[-0.14012182322617592, -0.06049668961383124]"
33,3,"[np.float64(-0.23370989441211304), np.float64(-0.11877349711284421)]"
34,0,"[np.float64(0.12099225450351705), np.float64(0.1754771786011742)]"
34,1,"[0.08552633733779355, -0.09272384199354848]"
34,2,"[0.07563700586012972, 0.03269717495359235]"
34,3,"[0.08088301797362983, 0.06776579643092841]"
35,0,"[np.float64(0.03909503898322198), np.float64(0.13199403577497068)]"
35,1,"[-0.03455625297652299, 0.08730044094474201]"
35,2,"[0.0009161124727654121, 0.09624143619745973]"
35,3,"[0.03064214307223144, 0.10113193239438362]"
36,0,"[np.float64(-0.08845736985091901), np.float64(0.026318202837656304)]"
36,1,"[0.0882914124998832, -0.010111523013166299]"
36,2,"[np.float64(-0.05300135501303327), np.float64(0.00937757279762964)]"
36,3,"[np.float64(-0.05300135501303327), np.float64(0.00937757279762964)]"
37,0,"[np.float64(-0.014153105873269387), np.float64(0.044358619145779925)]"
37,1,"[-0.14531067393074146, 0.12841135556729846]"
37,2,"[-0.06205702579685249, 0.10184604749127693]"
37,3,"[-0.11713705547627512, 0.13622278776855157]"
38,0,"[np.float64(-0.18847723435957325), np.float64(-0.025849145307737256)]"
38,1,"[0.004807899154131844, 0.003708325693507937]"
38,2,"[0.0051618936852213596, 0.003738535585688478]"
38,3,"[np.float64(-0.17660078877175417), np.float64(-0.01179385656297885)]"
0,0,"[np.float64(0.2685316597148589), np.float64(0.17698497335338378)]"
0,1,"[0.26019460036994674, 0.031876424973936716]"
0,2,"[0.25935632470114506, 0.09554781304707537]"
0,3,"[np.float64(0.26581432766042334), np.float64(0.18336631474125265)]"
1,0,"[np.float64(0.08750092750072767), np.float64(-0.22998720565664796)]"
1,1,"[-0.022078571559931398, -0.22241854207263376]"
1,2,"[0.05697745853409325, -0.22644638025944125]"
1,3,"[np.float64(0.06516426378359474), np.float64(-0.22832846366126883)]"
2,0,"[np.float64(-0.29006536965106), np.float64(-0.13509650659679687)]"
2,1,"[-0.14228931847100024, -0.03618048565889541]"
2,2,"[-0.22561572967800209, -0.07729524067313974]"
2,3,"[np.float64(-0.2589303886205774), np.float64(-0.10550555478172012)]"
3,0,"[np.float64(-0.08800055869047252), np.float64(0.07011626471381308)]"
3,1,"[0.23133649179312038, 0.04770904358918099]"
3,2,"[0.1656183816782311, 0.04487383750893019]"
3,3,"[np.float64(-0.016384357454018353), np.float64(0.06440166209729367)]"
4,0,"[np.float64(0.14289973637287492), np.float64(0.0681455335883475)]"
