context,p,decision
26,1,"[0.02675104601229862, -0.06459628577555963]"
26,2,"[0.028016637564865474, -0.02450074301676071]"
26,3,"[np.float64(0.11394263304510538), np.float64(0.046055541901351305)]"
27,0,"[np.float64(0.09572106902552471), np.float64(0.011997246556865099)]"
27,1,"[-0.0753305132258865, -0.00654130195063133]"
27,2,"[0.034543787722615696, 0.017909533672737628]"
27,3,"[0.012114467653392691, 0.014156289621036927]"
28,0,"[np.float64(0.035825687725538326), np.float64(-0.1887694835132246)]"
28,1,"[-0.06921638844782452, 0.07172623109784573]"
28,2,"[-0.041878121141247344, -0.0014836517732111365]"
28,3,"[0.02493167696971936, -0.09954244484905325]"
29,0,"[np.float64(0.1691220182419342), np.float64(-0.15314264330937724)]"
29,1,"[0.21569851266633547, -0.1367285555769057]"
29,2,"[0.22124684095589997, -0.12988085798300558]"
29,3,"[np.float64(0.19336023527209845), np.float64(-0.1417556682581918)]"
30,0,"[np.float64(-0.2980028114619653), np.float64(0.16060960505529004)]"
30,1,"[-0.08384193162536972, -0.12186142773879668]"
30,2,"[-0.13634436724028834, 0.03828705757726335]"
30,3,"[np.float64(-0.15386436438100096), np.float64(0.061115067818200385)]"
31,0,"[np.float64(-0.15338171601447365), np.float64(0.06287027948034522)]"
31,1,"[-0.03239052871986534, -0.19292881984729449]"
31,2,"[-0.059211507213811264, -0.058520965043508004]"
31,3,"[np.float64(-0.0834945290587457), np.float64(-0.007537148358083459)]"
32,0,"[np.float64(-0.04499019382582752), np.float64(-0.0038037431883895245)]"
32,1,"[-0.02193378458563009, -0.1739302123586651]"
32,2,"[-0.02193378458563009, -0.1739302123586651]"
32,3,"[np.float64(-0.033823334302570424), np.float64(-0.012672765173862538)]"
33,0,"[np.float64(-0.12160261732418577), np.float64(0.008305451293621674)]"
33,1,"[-0.09325018147933456, 0.04448777402639853]"
33,2,"[-0.12061953660719198, 0.004785218223931843]"
33,3,"[-0.12061953660719198, 0.004785218223931843]"
34,0,"[np.float64(-0.02224939403160925), np.float64(-0.36915892639341963)]"
34,1,"[-0.0960891877951782, -0.17979553637163098]"
34,2,"[np.float64(-0.004515116499421101), np.float64(-0.29008001361547076)]"
34,3,"[np.float64(-0.021487894421754195), np.float64(-0.3536840384653809)]"
35,0,"[np.float64(-0.0007157320526454958), np.float64(0.04221570204483925)]"
35,1,"[0.13298652012510861, -0.040674118738071155]"
35,2,"[np.float64(0.08594155531903368), np.float64(-0.024802925794190193)]"
35,3,"[0.10448422635217906, -0.03340134469216093]"
36,0,"[np.float64(-0.023380813343957696), np.float64(0.07029907959603458)]"
36,1,"[0.022605044505405916, 0.07857169728472492]"
36,2,"[np.float64(-0.02331250686725408), np.float64(0.07589850001621393)]"
36,3,"[-0.01807938123252582, 0.09200669784621046]"
37,0,"[np.float64(-0.06927386556543633), np.float64(0.08359399798765256)]"
37,1,"[-0.01650604689019069, 0.014688984629041377]"
37,2,"[-0.04050828310976781, 0.0717891655100686]"
37,3,"[np.float64(-0.0694128030067021), np.float64(0.08413507338326104)]"
38,0,"[np.float64(0.007151701259370896), np.float64(0.04746081491006598)]"
38,1,"[-0.08606873128009464, 0.03556883925723544]"
38,2,"[-0.058987209578815696, 0.04057277439611146]"
38,3,"[np.float64(-0.01673043395148878), np.float64(0.04979116265498641)]"
0,0,"[np.float64(-0.32500161545713224), np.float64(-0.2251164901226986)]"
0,1,"[-0.11922036736628634, -0.0903553519700183]"
0,2,"[-0.19966659444731488, -0.14861502399479032]"
0,3,"[np.float64(-0.3261681775028278), np.float64(-0.21305937770869793)]"
1,0,"[np.float64(-0.1929011066185279), np.float64(0.12937764822596842)]"
1,1,"[-0.20338749556308583, 0.10675532149604552]"
1,2,"[-0.19305061397910106, 0.11876922822902977]"
1,3,"[np.float64(-0.1931834404135312), np.float64(0.12614071414060885)]"
2,0,"[np.float64(-0.09506273978098528), np.float64(0.25129749630866893)]"
2,1,"[-0.15503010286753344, 0.17768107975784153]"
2,2,"[-0.12046515811568365, 0.20621705933751597]"
2,3,"[np.float64(-0.10815957228200272), np.float64(0.22748842406878028)]"
3,0,"[np.float64(-0.09215316395939613), np.float64(-0.22704719342659052)]"
3,1,"[-0.03270066120763908, -0.23403337450614314]"
3,2,"[-0.05463848655509948, -0.22981127207332597]"
3,3,"[-0.06827562757697095, -0.22892675216571268]"
4,0,"[np.float64(0.09065586836884795), np.float64(0.1006059361499712)]"
4,1,"[0.039127002599661745, -0.03596368424414337]"
4,2,"[0.07056678016192859, -0.0032604850268015267]"
4,3,"[np.float64(0.07238697128716846), np.float64(0.0728689683905732)]"
5,0,"[np.float64(-0.13108738341643789), np.float64(-0.45832527072914486)]"
5,1,"[0.014590693818020625, -0.11955929098086131]"
5,2,"[-0.04744238622625188, -0.23102173798508802]"
5,3,"[np.float64(-0.09738500676114495), np.float64(-0.37392416402219164)]"
6,0,"[np.float64(-0.1537406885795548), np.float64(-0.05411494660863289)]"
6,1,"[-0.07250048183242815, -0.21382892272732776]"
6,2,"[-0.10650202413629227, -0.16610509136703183]"
6,3,"[np.float64(-0.1429962140647062), np.float64(-0.07755812022883601)]"
7,0,"[np.float64(-0.1080257270934447), np.float64(0.09342887619006202)]"
7,1,"[0.10091036000805007, -0.01568935258643951]"
7,2,"[0.007183997395214442, 0.04893249941891094]"
7,3,"[np.float64(-0.06958848158412903), np.float64(0.07180299424747967)]"
8,0,"[np.float64(-0.33799542732225435), np.float64(0.28243254206235674)]"
8,1,"[-0.17172388373932665, 0.4018371139399308]"
8,2,"[-0.24940391060822475, 0.3354560947004184]"
8,3,"[np.float64(-0.3019057033750698), np.float64(0.3110530868726759)]"
9,0,"[np.float64(0.47593518066974194), np.float64(0.13571171173682167)]"
9,1,"[0.4449280228692384, 0.2226595918855091]"
9,2,"[0.4684821962858423, 0.1734181508119699]"
9,3,"[np.float64(0.47265798827474537), np.float64(0.16237432199391555)]"
10,0,"[np.float64(-0.39948557947642027), np.float64(0.008300991103010677)]"
10,1,"[-0.17605855179466556, 0.03020588643115934]"
10,2,"[-0.24887110999275502, 0.014574181472946417]"
10,3,"[np.float64(-0.38478985864654625), np.float64(0.009870852751844704)]"
11,0,"[np.float64(-0.059356227347225544), np.float64(-0.1434417513293203)]"
11,1,"[0.0092625802579477, -0.12377868342556435]"
11,2,"[-0.007678884436861122, -0.12617622573866843]"
11,3,"[np.float64(-0.05879607321587049), np.float64(-0.14178241892874124)]"
12,0,"[np.float64(-0.05316066878045466), np.float64(0.12154757944171529)]"
12,1,"[-0.34478734425625146, 0.07535446793154296]"
12,2,"[-0.18804644666812417, 0.11312043023756188]"
12,3,"[np.float64(-0.13387962090909655), np.float64(0.11473305747584761)]"
13,0,"[np.float64(0.362355765537184), np.float64(-0.1626236333510354)]"
13,1,"[0.09806539118839999, -0.26644078763310464]"
13,2,"[0.20685259691214045, -0.21582018858462546]"
13,3,"[np.float64(0.32338482956268394), np.float64(-0.18895441973693983)]"
14,0,"[np.float64(-0.20334812925909385), np.float64(-0.2023966765318902)]"
14,1,"[-0.34768561412012094, -0.3945901035824672]"
14,2,"[-0.26064663167287894, -0.3055315788070967]"
14,3,"[np.float64(-0.2368099005118856), np.float64(-0.2509838466226546)]"
15,0,"[np.float64(0.1507701316110425), np.float64(0.09527010593745001)]"
15,1,"[0.14019609151339993, 0.13522756368613226]"
15,2,"[0.14807735077419867, 0.11785118919146217]"
15,3,"[np.float64(0.14948565362772198), np.float64(0.10834307132415992)]"
16,0,"[np.float64(0.29264017122514313), np.float64(0.039989896166116125)]"
16,1,"[0.4515562586545425, 0.042400953542976266]"
16,2,"[0.37394386193958573, 0.042065920481197124]"
16,3,"[np.float64(0.30432988257089133), np.float64(0.03976260790887161)]"
17,0,"[np.float64(-0.0442637281645752), np.float64(0.23258371481356316)]"
17,1,"[-0.12057124159708385, 0.15781459604794335]"
17,2,"[-0.07914343361763246, 0.18257482323089674]"
17,3,"[np.float64(-0.06040074543066224), np.float64(0.2147921784078174)]"
18,0,"[np.float64(-0.10281210260599025), np.float64(0.05705454395421855)]"
18,1,"[-0.11045270262492188, 0.05757878621396122]"
18,2,"[-0.09803403107299807, 0.05722093827960906]"
18,3,"[np.float64(-0.11153658730818342), np.float64(0.059450424643118845)]"
19,0,"[np.float64(-0.09138303530232925), np.float64(0.14948323535333108)]"
19,1,"[-0.13093894972831588, 0.24088307648881907]"
19,2,"[-0.10463591934061628, 0.20147271289183605]"
19,3,"[np.float64(-0.09898464011353461), np.float64(0.1766269525224195)]"
20,0,"[np.float64(-0.1747233507717431), np.float64(0.09056993446125863)]"
20,1,"[-0.19066932494431793, -0.04455143333478304]"
20,2,"[-0.18708857351672198, 0.03709545781727821]"
20,3,"[np.float64(-0.18284756251498335), np.float64(0.0558844555771831)]"
21,0,"[np.float64(-0.1370941501490079), np.float64(-0.06858549599534704)]"
21,1,"[-0.11630736492899837, -0.11175936759429729]"
21,2,"[-0.13117461247660248, -0.08829597258233486]"
21,3,"[np.float64(-0.13269782161596516), np.float64(-0.08146976654470577)]"
22,0,"[np.float64(-0.012547870188157367), np.float64(0.05479458222776606)]"
22,1,"[-0.20835261560490392, 0.08647772508276133]"
22,2,"[-0.06806157758244752, 0.0667684554223187]"
22,3,"[np.float64(-0.05059171301133236), np.float64(0.06223394742956659)]"
23,0,"[np.float64(0.1040627643162863), np.float64(0.0585067067464089)]"
23,1,"[0.15960074847746367, -0.06645614015418556]"
23,2,"[0.1233214179881137, 0.0004705340734526692]"
23,3,"[np.float64(0.11765411699272617), np.float64(0.02377551512017058)]"
24,0,"[np.float64(-0.3721561541547199), np.float64(0.23343371617016354)]"
24,1,"[-0.3128560528973024, 0.05940809669935668]"
24,2,"[-0.3192143352712669, 0.07999917568346158]"
24,3,"[np.float64(-0.35661688481860265), np.float64(0.19845719806907958)]"
25,0,"[np.float64(0.023219158744612927), np.float64(0.12577243443552416)]"
25,1,"[0.07917103660338531, 0.05556185733155072]"
25,2,"[0.06146173079768774, 0.06197898757178924]"
25,3,"[np.float64(0.03853277223687292), np.float64(0.08806900887332167)]"
26,0,"[np.float64(-0.0953370219462531), np.float64(0.1424913346334773)]"
26,1,"[-0.05902692622660782, 0.15545717878524248]"
26,2,"[-0.06489779360399062, 0.1749111289299711]"
26,3,"[np.float64(-0.09502757087243484), np.float64(0.15885691121085174)]"
27,0,"[np.float64(0.003219228668465727), np.float64(-0.029962941035801802)]"
27,1,"[0.012869321923038815, 0.11898165460833701]"
27,2,"[0.010742702098030483, 0.11561899003829995]"
27,3,"[np.float64(-0.0050472104819577306), np.float64(0.011121406436016393)]"
28,0,"[np.float64(-0.34109012952193907), np.float64(0.16371673596169706)]"
28,1,"[-0.22118712125990841, 0.008145813264894088]"
28,2,"[-0.27017371967752396, 0.08130350957169326]"
28,3,"[np.float64(-0.30732921948318676), np.float64(0.12249861939424529)]"
29,0,"[np.float64(-0.0899365271890342), np.float64(0.1898134938403112)]"
29,1,"[0.012419572442982604, 0.06487884280476357]"
29,2,"[0.020269349425964193, 0.1241812232726926]"
29,3,"[0.014830480790436815, 0.06862768307092658]"
30,0,"[np.float64(0.011300335083077095), np.float64(-0.09360083887828902)]"
30,1,"[0.007306716881202421, 0.043534210116383865]"
30,2,"[-0.04287672944350404, -0.0018764203828603582]"
30,3,"[np.float64(-0.014819422516217082), np.float64(-0.06400362481728045)]"
31,0,"[np.float64(-0.1283236453827828), np.float64(0.15706061853559092)]"
31,1,"[-0.13667699304269992, -0.021610308841867827]"
31,2,"[-0.14604476564373717, 0.11845616398136735]"
31,3,"[np.float64(-0.1385164892212903), np.float64(0.1567773400313081)]"
32,0,"[np.float64(-0.17153006261672155), np.float64(-0.042000255667354214)]"
32,1,"[-0.004970014979689498, -0.07701855506220895]"
32,2,"[-0.10491574829635274, -0.033246778356780825]"
32,3,"[np.float64(-0.1272248258306456), np.float64(-0.03196771501052548)]"
33,0,"[np.float64(0.11152018056005313), np.float64(-0.07696287216134029)]"
33,1,"[0.12604506091885123, 0.12018878165215398]"
33,2,"[0.1533439781916221, 0.0503368935736825]"
33,3,"[np.float64(0.14030203678232428), np.float64(-0.02238754514497781)]"
34,0,"[np.float64(-0.04051466244765858), np.float64(-0.0044702020532872075)]"
34,1,"[0.21062911795404743, -0.07162662436140531]"
34,2,"[np.float64(-0.023989021445114347), np.float64(-0.012416341990918123)]"
34,3,"[0.12033655583483532, -0.061450786011203615]"
35,0,"[np.float64(-0.18361388053591443), np.float64(-0.04095826930426401)]"
35,1,"[-0.027729324647516387, 0.021631924572001544]"
35,2,"[-0.08761835151094559, 0.03209855310747608]"
35,3,"[np.float64(-0.1736009359585159), np.float64(-0.01677382788772691)]"
36,0,"[np.float64(-0.19335868884075424), np.float64(0.10402410636766735)]"
36,1,"[0.0804773480142057, 0.008098961768915919]"
36,2,"[0.007827355572699014, 0.045776971950141444]"
36,3,"[-0.017089587576757926, 0.05071458250241798]"
37,0,"[np.float64(-0.08094763849896582), np.float64(0.13825099957544643)]"
37,1,"[0.103972827860498, 0.10894129946484327]"
37,2,"[0.0589223789350438, 0.10249422890064054]"
37,3,"[np.float64(-0.04502044601429445), np.float64(0.11412237189793292)]"
38,0,"[np.float64(-0.15020065794441922), np.float64(-0.08361598017663105)]"
38,1,"[-0.03163157950425035, -0.07851436904067187]"
38,2,"[np.float64(-0.09842045299851121), np.float64(-0.03548449709560265)]"
38,3,"[np.float64(-0.11335073325643777), np.float64(-0.04576340176196389)]"
0,0,"[np.float64(0.1833838247617227), np.float64(0.07114186465510838)]"
0,1,"[0.1287055799034885, 0.05510128518403282]"
0,2,"[0.14013251677015726, 0.06584281601418489]"
0,3,"[np.float64(0.16654818352408207), np.float64(0.06952035219300395)]"
1,0,"[np.float64(0.1326180466559147), np.float64(-0.25941060721663)]"
1,1,"[0.030040362541313835, -0.2157156198142788]"
1,2,"[0.06681765779647938, -0.24442338316337725]"
1,3,"[np.float64(0.10386878099376254), np.float64(-0.2523821580016801)]"
2,0,"[np.float64(-0.025955408783638917), np.float64(-0.019498629042697946)]"
2,1,"[-0.08436049438650509, -0.20169276679031592]"
2,2,"[-0.04416406319237796, -0.0994539247295083]"
2,3,"[np.float64(-0.03533952999748814), np.float64(-0.05317713282074988)]"
3,0,"[np.float64(-0.15042342270024894), np.float64(-0.1535637755882708)]"
3,1,"[-0.3582562944120081, -0.12226142195425234]"
3,2,"[-0.31663428624810225, -0.12751814132500275]"
3,3,"[np.float64(-0.17966024378127476), np.float64(-0.14817134819128064)]"
4,0,"[np.float64(-0.027778635733751084), np.float64(-0.053754488914146824)]"
4,1,"[0.023727077205746152, -0.003208174862955517]"
4,2,"[0.006800357957504992, -0.024296768539892242]"
4,3,"[np.float64(-0.01251189631160346), np.float64(-0.036306674358934976)]"
5,0,"[np.float64(-0.03490716033265304), np.float64(-0.04155746977295957)]"
5,1,"[-0.09918261630755076, -0.1274028441076172]"
5,2,"[-0.04896495473408344, -0.09362619430930022]"
5,3,"[np.float64(-0.03879980105708136), np.float64(-0.048762670947048614)]"
6,0,"[np.float64(0.1997118407247186), np.float64(0.014692953223214572)]"
6,1,"[0.17563360019941668, 0.006806210976859978]"
6,2,"[0.1904640855268833, 0.006748329472619353]"
6,3,"[np.float64(0.1974394223791699), np.float64(0.013907955307145567)]"
7,0,"[np.float64(0.1108943043099244), np.float64(0.031975173548524784)]"
7,1,"[0.15592067391157824, -0.22723092392265207]"
7,2,"[0.1320759528841011, -0.13846003749363242]"
7,3,"[np.float64(0.1218515618776737), np.float64(-0.05099754105195514)]"
8,0,"[np.float64(0.15439550413378303), np.float64(0.04921661235074103)]"
8,1,"[0.10613967342672057, 0.16025151890792436]"
8,2,"[0.12332414168214059, 0.1128156898455204]"
8,3,"[np.float64(0.1381750017704101), np.float64(0.08613351092691553)]"
9,0,"[np.float64(0.21410229922867322), np.float64(-0.12364447466901379)]"
9,1,"[0.29055632312940505, -0.18797925006329275]"
9,2,"[0.26640988085432593, -0.14586292749256652]"
9,3,"[np.float64(0.23665268918233467), np.float64(-0.13327233827225385)]"
10,0,"[np.float64(-0.03721062947434736), np.float64(0.20150048183479866)]"
10,1,"[-0.04245600204823209, -0.23168017284689374]"
10,2,"[-0.0460138067224419, -0.2003425195192846]"
10,3,"[np.float64(-0.03919726977517297), np.float64(0.10837759025811053)]"
11,0,"[np.float64(-0.07602776292123323), np.float64(0.04903559302899921)]"
11,1,"[-0.07563536257966019, 0.024619311596012657]"
11,2,"[-0.0722914809527626, 0.03115005755574221]"
11,3,"[np.float64(-0.07056698693286863), np.float64(0.047294264083081364)]"
12,0,"[np.float64(-0.17106832129348262), np.float64(0.010115314682157858)]"
12,1,"[0.06575943663365144, 0.01917213006337752]"
12,2,"[-0.05589768606890429, 0.009025045166407994]"
12,3,"[np.float64(-0.11669343927712045), np.float64(0.01076616569415409)]"
13,0,"[np.float64(0.08891052694812401), np.float64(0.10049116865170474)]"
13,1,"[0.08019241272933389, 0.04359182190023225]"
13,2,"[0.09061746156078898, 0.07483495013492664]"
13,3,"[np.float64(0.08419825941529306), np.float64(0.08723344713662401)]"
14,0,"[np.float64(0.08968606981496285), np.float64(-0.2560255717774834)]"
14,1,"[0.043276829736146646, -0.1019721289678735]"
14,2,"[0.05717431444295995, -0.15134806184952415]"
14,3,"[0.04824007366899011, -0.12767428224193625]"
15,0,"[np.float64(0.13150782053845922), np.float64(-0.18596481946547527)]"
15,1,"[0.007346260560743192, -0.2029710695895395]"
15,2,"[0.08181548860506954, -0.2207707868459139]"
15,3,"[np.float64(0.10984792429831795), np.float64(-0.20317274698852036)]"
16,0,"[np.float64(-0.23529906258235989), np.float64(0.05651497743136728)]"
16,1,"[-0.2527067140663657, 0.04878993242705908]"
16,2,"[-0.2498021733234849, 0.05351884534987858]"
16,3,"[-0.24428521396813715, 0.05420458170619605]"
17,0,"[np.float64(0.36409265352686254), np.float64(0.068705323006799)]"
17,1,"[0.4555242936048462, -0.17205463301128474]"
17,2,"[0.439159521935365, -0.13543807815439649]"
17,3,"[np.float64(0.3688126435925865), np.float64(0.05088519588711129)]"
18,0,"[np.float64(-0.26945599699631606), np.float64(0.17411922253053547)]"
18,1,"[-0.2957013315263412, -0.09894869713089055]"
18,2,"[-0.29100648369502563, 0.05954566288710119]"
18,3,"[np.float64(-0.2796811833758346), np.float64(0.1040341697904213)]"
19,0,"[np.float64(-0.14704835997507718), np.float64(0.060675269595816664)]"
